eventid,event_date,year,month,day,region,city,lat,long,success,suicide,group_name,motive,killed,wounded,total_casualties,summary,attack_type,weapon_type,weapon_detail,weapon_detail_new,target_type,target_subtype,corp1,target,nationality
2.01E+11,4/15/2014,2014,4,15,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/15/2014: Assailants opened fire on a Somali National Army (SNA) soldier in Radarka neighborhood, Mogadishu city, Banaadir region, Somalia. The soldier was killed in the attack. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab carried out the attack.",Armed Assault,Firearms,pistols,pistols were used in the attack.,military,"military personnel (soldiers, troops, officers, forces)",Somali National Army (SNA),officer,Somalia
2.01E+11,4/15/2014,2014,4,15,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,5,6,"04/15/2014: An explosive device attached to a solar-powered street lamp detonated in Kasa Populare neighborhood, Mogadishu city, Banaadir region, Somalia. At least one civilian was killed and five others were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab carried out the attack.",Bombing/Explosion,Explosives,sticky bomb,an explosive device attached to a solar powered street lamp was used in the attack.,utilities,electricity,Unknown,streetlights,Somalia
2.01E+11,4/16/2014,2014,4,16,Shabeellaha Hoose,Afgooye,2.14383,45.118061,1,0,Al Shabaab,,0,1,1,"04/16/2014: Assailants opened fire on Sheikh Ali Dhega-Cadde in front of his residence in Afgoye town, Lower Shebelle region, Somalia. Dhega-Cadde, the spokesperson for Afgoye district, was injured in the attack. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved.",Armed Assault,Firearms,automatic firearms,nan,government,govt personnel,Government of Afgoye,district spokesperson,Somalia
2.01E+11,4/17/2014,2014,4,17,Baay,Daynuunaay,3.037389,43.796963,1,0,Al Shabaab,,12,,12,"04/17/2014: Assailants opened fire on a Somali National Army (SNA) convoy in Daynuunay area, Bay region, Somalia. Twelve people, including six assailants and six soldiers, were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,military,military unit/patrol/convoy,Somali National Army (SNA),convoy,Somalia
2.01E+11,4/17/2014,2014,4,17,Gedo,Buurdhuubo,3.162307,42.493771,1,0,Al Shabaab,,7,,7,"04/17/2014: Assailants opened fire on an African Union Mission in Somalia (AMISOM) and Somali National Army (SNA) base in Burdhubo city, Gedo region, Somalia. Seven assailants were killed in the attack. No group claimed responsibility for the incident; however, sources, attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),ethiopian base,International
2.01E+11,4/18/2014,2014,4,18,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,,,0,"04/18/2014: Assailants attacked a joint Somali National Army (SNA) and African Union Mission in Somalia (AMISOM) base in Huriwa neighborhood, Mogadishu city, Banaadir region, Somalia. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources attributed the assault to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom base,International
2.01E+11,4/19/2014,2014,4,19,Hiiraan,Buulabarde,3.853247,45.565232,1,0,Al Shabaab,,0,0,0,"04/19/2014: Assailants attacked joint Somali National Army (SNA) and African Union Mission in Somalia (AMISOM) bases in Bulobarde city, Hiiraan region, Somalia. One soldier was killed in the attack. Al-Shabaab claimed responsibility for the incident.",Assailants attacked,Unknown,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom base,International
2.01E+11,4/20/2014,2014,4,20,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,,,0,"04/20/2014: Assailants attacked joint Somali National Army (SNA) and African Union Mission in Somalia (AMISOM) bases in Huriwa neighborhood, Mogadishu city, Banaadir region, Somalia. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom base,International
2.01E+11,4/20/2014,2014,4,20,Shabeellaha Hoose,Wadada Baydhaba,2.648183,44.775801,1,0,Al Shabaab,,,,0,"04/20/2014: Assailants ambushed a military convoy traveling between Leego village, Bay region and Wanlaweyn town, Lower Shebelle region in Lower Shebelle region, Somalia. There were an unknown number of casualties in the attack, including soldiers, civilians, and assailants. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,military unit/patrol/convoy,African Union Mission in Somalia (AMISOM),convoy,International
2.01E+11,4/20/2014,2014,4,20,Jubbada Hoose,Dhoobleey,0.412115,41.008111,1,0,Al Shabaab,,2,2,4,"04/20/2014: A land mine detonated near a military convoy in Dhobley town, Lower Juba region, Somalia. Two people, including a soldier and a civilian, were killed and two civilians were wounded in the blast. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved in the attack.",Bombing/Explosion,Explosives,roadside bomb,roadside bomb,military,military convoy,African Union Mission in Somalia (AMISOM),amisom convoy,International
2.01E+11,4/21/2014,2014,4,21,Baay,Baydhaba,3.115641,43.646581,1,0,Al Shabaab,,3,0,3,"04/21/2014: Assailants abducted three people, including a military officer, in Baidoa city, Bay region, Somalia. The three were found dead the following day. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",hostage taking (kidnapping),Melee,bodies were beheaded and a knife or other sharp object,bodies were beheaded and a knife or other sharp object was used in the attack.,military,"military personnel (soldiers, troops, officers, forces)",Somali National Army (SNA),soldier,Somalia
2.01E+11,4/21/2014,2014,4,21,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,1,0,1,"04/21/2014: Assailants opened fire on Mohamed Omar Hassan in Hawl Wadag neighborhood, Mogadishu city, Banaadir region, Somalia. Hassan, a marketing department employee of Radio Dalsan, was killed in the attack. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved in the attack.",Assassination,Firearms,pistols,nan,journalists & media,radio journalist,Radio Dalsan,radio dalsan stuff,Somalia
2.01E+11,4/21/2014,2014,4,21,Shabeellaha Hoose,Lambar 50,1.996396,44.988398,1,0,Al Shabaab,,4,5,9,"04/21/2014: Assailants opened fire on a passenger bus carrying both soldiers and civilians in KM50 town, Lower Shebelle region, Somalia. Four soldiers were killed and five others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,sprayed bullets and automatic firearms,attackers sprayed bullets and automatic firearms were used in the attack.,military,"military personnel (soldiers, troops, officers, forces)",Somali National Army (SNA),soldiers,Somalia
2.01E+11,4/21/2014,2014,4,21,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,Al-Shabaab claimed responsibility for the incident and stated that the attack was meant to punish the lawmaker for having voted to accept financial support from the African Union and foreign governments.,1,1,2,"04/21/2014: An explosive device attached to the vehicle of Isaak Mohamed Rinoco detonated in Xamar Weyne neighborhood, Mogadishu city, Banaadir region, Somalia. Rinoco, a Member of Parliament (MP), was killed and another MP, Mohamed Abdi, was wounded in the blast. Al-Shabaab claimed responsibility for the incident and stated that the attack was meant to punish the lawmaker for having voted to accept financial support from the African Union and foreign governments.",Assassination,Explosives,sticky bomb,an explosive device concealed under the seat of a vehicle was used in the attack.,government,politician or political party movement/meeting/rally,Parliament of the Republic of Somalia,"members: isaak mohamed rinoco, mohamed abdi",Somalia
2.01E+11,4/22/2014,2014,4,22,Hiiraan,Beledweyne,4.73538,45.202402,1,0,Al Shabaab,,1,0,1,"04/22/2014: Assailants opened fire on a police station in Bunda Weyn neighborhood, Beledweyne city, Hiiraan region, Somalia. One assailant was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,police,police building,Somali Police Force (SPF),police station,Somalia
2.01E+11,4/22/2014,2014,4,22,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,Al-Shabaab claimed responsibility for the incident and stated that the attack was carried out in order to demonstrate the incompetency of the government in providing security for Somalia.,1,0,1,"04/22/2014: Assailants opened fire on Abdiaziz Isaq Mursal outside his residence in Darkheynley neighborhood, Mogadishu city, Banaadir region, Somalia. Mursal, a Member of Parliament (MP), was killed in the attack. Al-Shabaab claimed responsibility for the incident and stated that the attack was carried out in order to demonstrate the incompetency of the government in providing security for Somalia.",Assassination,Firearms,pistols,pistols were used in the attack.,government,politician or political party movement/meeting/rally,Parliament of the Republic of Somalia,member: abdiaziz isaq mursal,Somalia
2.01E+11,4/23/2014,2014,4,23,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,,,0,"04/23/2014: Assailants attacked Somali National Army (SNA) forces in Huriwa neighborhood, Mogadishu city, Banaadir region, Somalia. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,"military personnel (soldiers, troops, officers, forces)",Somali National Army (SNA),soldiers,Somalia
2.01E+11,4/23/2014,2014,4,23,Baay,Baydhaba,3.115641,43.646581,1,0,Al Shabaab,,,,0,"04/23/2014: Assailants attacked a military convoy in Baidoa city, Bay region, Somalia. There were an unknown number of casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,military unit/patrol/convoy,Somali National Army (SNA),convoy,Somalia
2.01E+11,4/23/2014,2014,4,23,Hiiraan,Buulabarde,3.853247,45.565232,1,0,Al Shabaab,,,,0,"04/23/2014: Assailants attacked an African Union Mission in Somalia (AMISOM) and Somali National Army (SNA) military base in Bulobarde city, Hiiraan region, Somalia. There were an unknown number of casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Assailants attacked,Unknown,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom joint base,International
2.01E+11,4/23/2014,2014,4,23,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,,,0,"04/23/2014: Assailants threw a grenade at a Somali National Army (SNA) patrol in Hodan neighborhood, Mogadishu city, Banaadir region, Somalia. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved.",Bombing/Explosion,Explosives,nan,nan,military,military patrol,Somali National Army (SNA),sna patrol,Somalia
2.01E+11,4/23/2014,2014,4,23,Banaadir,Mogadishu,2.059818,45.326114,1,0,Al Shabaab,,,,0,"04/23/2014: Assailants threw a grenade at a police station in Yaqshid neighborhood, Mogadishu city, Banaadir region, Somalia. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved.",Bombing/Explosion,Explosives,nan,nan,police,police building,Somali Police Force (SPF),police station,Somalia
2.01E+11,4/24/2014,2014,4,24,Shabeellaha Hoose,Danow,1.728906,44.623706,1,0,Al Shabaab,,0,0,0,"04/24/2014: Assailants intercepted a vehicle transporting khat and set it on fire in Danow city, Lower Shebelle region, Somalia. There were no reported casualties; however, the vehicle was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",facility/infrastructure attack,Incendiary,automatic firearms,nan,business,vehicles,Unknown,khat vehicle,Somalia
2.01E+11,4/25/2014,2014,4,25,Banaadir,Mogadishu,2.08577,45.402886,1,0,Al Shabaab,,0,0,0,"04/25/2014: Assailants attacked an African Union Mission in Somalia (AMISOM) base in Heliwaa neighborhood, Mogadishu city, Banaadir region, Somalia. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Firearms,automatic firearms,nan,military,military base,African Union Mission in Somalia (AMISOM),amisom base,International
2.01E+11,4/26/2014,2014,4,26,Banaadir,Mogadishu,2.03341,45.250536,1,0,Al Shabaab,,,,0,"04/26/2014: Assailants attacked an African Union Mission in Somalia (AMISOM) base in Biyaha area, Banaadir region, Somalia. There were an unknown number of casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Armed Assault,Explosives,artillery shells,artillery was used in the attack.,military,military base,African Union Mission in Somalia (AMISOM),amisom base,Somalia
